airport_code,airport_name,latitude,longitude
YPO,Peawanuck Airport,54.98805556,-85.44333333
YPQ,Peterborough Airport,44.23055556,-78.36333333
YPR,Prince Rupert,54.28583333,-130.4447222
YPS,Port Hawkesbury Airport,45.65638889,-61.36833333
YPW,Powell River Airport,49.83416667,-124.5002778
YPX,Puvirnituq,60.05222222,-77.2875
YPY,Fort Chipewyan Airport,58.7675,-111.1175
YQA,Muskoka Airport,44.975,-79.30388889
YQB,Quebec Jean Lesage International,46.79111111,-71.39333333
YQD,The Pas Airport,53.97138889,-101.0911111
YQF,Red Deer Regional,52.18222222,-113.8944444
YQG,Windsor Airport,42.27611111,-82.95527778
YQH,Watson Lake Airport,60.11638889,-128.8225
YQI,Yarmouth Airport,43.82722222,-66.08833333
YQK,Kenora Airport,49.78833333,-94.36305556
YQL,Lethbridge County,49.63027778,-112.7997222
YQM,Greater Moncton International,46.11611111,-64.67861111
YQQ,Comox Airport,49.71083333,-124.8866667
YQR,Regina International,50.43222222,-104.6661111
YQT,Thunder Bay Airport,48.37194444,-89.32166667
YQU,Grande Prairie Airport,55.18194444,-118.8872222
YQV,Yorkton Municipal,51.26472222,-102.4613889
YQW,North Battleford Airport,52.76916667,-108.2444444
YQX,Gander International,48.93694444,-54.56805556
YQY,Sydney Airport,46.16138889,-60.04805556
YQZ,Quesnel Airport,53.02611111,-122.5102778
YRB,Resolute Bay Airport,74.71694444,-94.96944444
YRC,St Honore,48.52083333,-71.05055556
YRD,Dean River Airport,52.81666667,-126.9666667
YRJ,Roberval Airport,48.52,-72.26583333
YRL,Red Lake Airport,51.06722222,-93.79305556
YRQ,Trois Rivieres Airport,46.35166667,-72.68055556
YRT,Rankin Inlet Airport,62.81055556,-92.11472222
YSB,Sudbury Airport,46.62555556,-80.79777778
YSC,Sherbrooke Airport,45.43861111,-71.69138889
YSF,Stony Rapids Airport,59.25027778,-105.8413889
YSJ,Saint John Airport,45.31611111,-65.89027778
YSL,St Leonard Cyr,47.18,-67.89277778
YSM,Fort Smith Airport,60.02027778,-111.9619444
YSN,Salmon Arm Airport,50.6825,-119.2286111
YSP,Marathon Airport,48.75722222,-86.34583333
YSR,Nanisivik Airport,72.98222222,-84.61361111
YST,St. Theresa Point Airport,53.84555556,-94.85222222
YSU,Summerside Airport,46.44055556,-63.83361111
YSV,Saglek Airport,58.47444444,-62.65361111
YTA,Pembroke Airport,45.86444444,-77.25138889
YTE,Cape Dorset Airport,64.23027778,-76.52472222
YTF,Chesterfield Inlet,48.50888889,-71.64194444
YTG,Sullivan Bay Water Aerodrome,50.88333333,-126.8
YTH,Thompson Airport,55.80472222,-97.8625
YTJ,Terrace Bay Airport,48.81333333,-87.09944444
YTL,Big Trout Lake Airport,53.81777778,-89.89694444
YTM,Mont-Tremblant International,46.40916667,-74.78
YTN,Riviere Au Tonnerre,50.28333333,-64.75
YTO,Toronto Metropolitan Area,43.74416667,-79.38305556
YTP,Tofino Seaplane Base,49.15,-125.4
YTQ,Tasiujaq,58.66777778,-69.95583333
YTR,Trenton Airport,44.11888889,-77.52805556
YTS,Timmins Airport,48.57055556,-81.37666667
YTZ,Billy Bishop Toronto City,43.6275,-79.39611111
YUB,Tuktoyaktuk Airport,69.43333333,-133.0263889
YUL,Pierre Elliott Trudeau International,45.47055556,-73.74083333
YUM,Yuma MCAS/Yuma International,32.65666667,-114.6058333
YUT,Repulse Bay Airport,66.52055556,-86.22472222
YUX,Hall Beach Airport,68.77583333,-81.2425
YUY,Rouyn-Noranda Airport,48.20611111,-78.83555556
YVA,Iconi,-11.71083333,43.24388889
YVB,Bonaventure Airport,48.07111111,-65.46027778
YVC,La Ronge,55.15138889,-105.2669444
YVN,Cape Dyer Airport,66.59194444,-61.57333333
YVO,Val d'Or Airport,48.05333333,-77.78277778
YVP,Fort Chimo Airport,58.10194444,-68.40666667
YVQ,Norman Wells Airport,65.28138889,-126.7986111
YVR,Vancouver International,49.19472222,-123.1838889
YVT,Buffalo Narrows Airport,55.84194444,-108.4175
YWB,Kangiqsujuaq Wakeham Bay,61.58861111,-71.92944444
YWG,James Armstrong Richardson International,49.91,-97.24
YWH,Victoria Inner Harbour,48.42277778,-123.3875
YWJ,Deline Airport,65.21111111,-123.4363889
YWK,Wabush Airport,52.92277778,-66.86472222
YWL,Williams Lake Airport,52.18333333,-122.0541667
YWQ,Chute-Des-Passes Airport,49.88722222,-71.25388889
YWR,White River Airport,48.58333333,-85.25
YWY,Wrigley Airport,63.20972222,-123.4366667
YXC,Canadian Rockies International,49.61222222,-115.7819444
YXD,Edmonton City Centre,53.57194444,-113.5194444
YXE,John G Diefenbaker International,52.17083333,-106.6997222
YXH,Medicine Hat Airport,50.01888889,-110.7205556
YXJ,Fort St. John Airport,56.23833333,-120.7402778
YXK,Rimouski Airport,48.47777778,-68.49638889
YXL,Sioux Lookout Airport,50.11416667,-91.90555556
YXP,Pangnirtung Airport,66.145,-65.71361111
YXQ,Beaver Creek Airport,62.41027778,-140.8688889
YXR,Timiskaming Regional,47.695,-79.84888889
YXS,Prince George Airport,53.88416667,-122.6775
YXT,Terrace Airport,54.46861111,-128.5783333
YXU,London Airport,43.03305556,-81.15111111
YXX,Abbotsford Airport,49.01916667,-122.38
YXY,Erik Nielsen International,60.70944444,-135.0672222
YXZ,Wawa Airport,47.96694444,-84.78638889
YYB,North Bay Airport,46.36388889,-79.42416667
YYC,Calgary International,51.1225,-114.0133333
YYD,Smithers Airport,54.82527778,-127.1827778
YYE,Fort Nelson Airport,58.83638889,-122.5969444
YYF,Penticton Airport,49.4625,-119.6022222
YYG,Charlottetown Airport,46.28916667,-63.11916667
YYH,Taloyoak Airport,69.54666667,-93.57694444
YYJ,Victoria International,48.64722222,-123.4258333
YYL,Lynn Lake Airport,56.86444444,-101.0761111
YYN,Swift Current Airport,50.2925,-107.6908333
YYQ,Churchill Airport,58.73916667,-94.06638889
YYR,Goose Bay Airport,53.31916667,-60.42583333
YYT,St. John's International,47.61861111,-52.7525
YYU,Kapuskasing Airport,49.41166667,-82.46833333
YYY,Mont Joli Airport,48.60888889,-68.2075
YYZ,Lester B. Pearson International,43.67666667,-79.63055556
YZE,Gore Bay/Manitoulin,45.88416667,-82.56833333
YZF,Yellowknife Airport,62.46305556,-114.4402778
YZH,Slave Lake Airport,55.29305556,-114.7772222
YZP,Sandspit Airport,53.25416667,-131.8138889
YZR,Chris Hadfield,42.99972222,-82.30944444
YZS,Coral Harbour Airport,64.19333333,-83.35944444
YZT,Port Hardy Airport,50.68055556,-127.3666667
YZV,Sept-Iles Airport,50.22333333,-66.26555556
ZAA,Alice Arm Airport,55.46666667,-129.4833333
ZAD,Zadar Airport,44.10833333,15.34666667
ZAG,Zagreb Airport,45.74194444,16.06722222
ZAH,Zahedan International,29.47555556,60.905
ZAL,Las Marias,-39.79694444,-73.24166667
ZAM,Zamboanga International,6.9225,122.0597222
ZAZ,Zaragoza AB,41.66611111,-1.04166667
ZBF,Bathurst Airport,47.62972222,-65.73888889
ZBL,Biloela (Thangool),-24.49388889,150.5761111
ZBM,Bromont Roland Desourdy,45.29083333,-72.74194444
ZBO,Bowen Airport,-20.01777778,148.2152778
ZBX,John the Diver,36.65166667,-93.34583333
ZCL,General Leobardo C. Ruiz International,22.89583333,-102.6866667
ZCO,Maquehue,-38.76694444,-72.63444444
ZEL,Denny Island,52.13972222,-128.0636111
ZFA,Faro Airport,62.20694444,-133.3733333
ZFM,Fort McPherson Airport,67.40694444,-134.8597222
ZFN,Fort Norman Airport,64.91666667,-125.5666667
ZGF,Grand Forks Airport,49.01555556,-118.4305556
ZGM,Ngoma Airport,-15.96611111,25.93277778
ZGS,Gethsemani Airport,50.33333333,-60.66666667
ZHA,Zhanjiang Airport,21.215,110.3583333
ZIG,Ziguinchor Airport,12.55555556,-16.28388889
ZIH,Ixtapa-Zihuatanejo International,17.60166667,-101.4605556
ZKB,Kasaba Bay Airport,-8.52472222,30.66166667
ZLO,Playa de Oro International,19.14472222,-104.5586111
ZLT,La Tabatiere Airport,50.83083333,-58.97555556
ZMD,Sena Madureira Airport,-9.07138889,-68.65472222
ZMT,Masset Airport,54.02722222,-132.125
ZNA,Harbour,49.15,-123.9333333
ZNC,Nyac Airport,60.98055556,-159.9936111
ZND,Zinder Airport,13.77888889,8.98361111
ZNE,Newman Airport,-23.41777778,119.8027778
ZNQ,Ingolstadt Airport,48.76666667,11.41666667
ZNZ,Abeid Amani Karume International,-6.22444444,39.22527778
ZOF,Ocean Falls Airport,52.36666667,-127.7
ZOS,Canal Bajo Carlos Hott Siebert,-40.61111111,-73.06055556
ZPB,Sachigo Lake Airport,53.89111111,-92.19638889
ZQN,Queenstown Airport,-45.01833333,168.7466667
ZRH,Zurich Airport,47.46333333,8.55
ZSA,San Salvador International,24.06305556,-74.52361111
ZSL,Sligo Bus Station,54.28333333,-8.46666667
ZSS,Sassandra Airport,4.92944444,-6.13277778
ZST,Stewart Airport,55.93333333,-129.9833333
ZSW,Prince Rupert Seal Cove Heliport,54.32972222,-130.2791667
ZTH,Dionysios Solomos,37.75111111,20.88416667
ZTS,Tahsis Airport,49.91694444,-126.65
ZUH,Jinwan,22.00666667,113.3766667
ZUM,Churchill Falls Airport,53.5625,-64.10583333
ZVA,Miandrivazo Airport,-19.56305556,45.45055556
ZVK,Savannakhet International,16.55666667,104.7594444
ZWL,Wollaston Lake Airport,58.10694444,-103.1725
ZXA,Rota NS,36.64527778,-6.34944444
ZXB,Double Eagle II,35.14527778,-106.7952778
ZXC,Ward Field,41.84555556,-123.9847222
ZXD,San Isidro International,18.50388889,-69.76166667
ZXE,Sculthorpe Airport,52.84583333,0.76611111
ZXF,Illinois Creek Airport,64.11666667,-157.35
ZXH,Chomondely Sound Airport,55.23916667,-132.1141667
ZXI,Coal Bay Airport,55.50055556,-132.4875
ZXJ,Happy Harbour Airport,55.48833333,-132.3333333
ZXK,Lancaster Cove Airport,55.21666667,-132.0863889
ZXL,Reid Cove Airport,55.2,-132.2383333
ZXM,Saltery Cove Airport,55.40861111,-132.3291667
ZXN,Clover Bay Airport,55.29888889,-132.145
ZXO,El Capitan Peak,56.18416667,-133.3105556
ZXP,Salmon Bay Lake Airport,56.23722222,-133.1888889
ZXT,Cloverdale Municipal,38.77583333,-122.9925
ZXU,Quonset State,41.59722222,-71.41222222
ZXV,Nappanee Municipal,41.44611111,-85.93611111
ZXW,Paradise Skypark,39.71055556,-121.6163889
ZXX,Vista Field,46.21861111,-119.21
ZXY,Blake Field,38.78638889,-108.0636111
ZXZ,Waterville Airport,47.65611111,-120.0563889
ZYL,Savannakhet,24.95888889,91.87444444
ZZU,Mzuzu Airport,-11.44416667,34.01222222
ZZV,Zanesville Municipal,39.94444444,-81.89222222
FHB,Fernandina Beach Municipal,30.61194444,-81.46111111
PAC,Marcos A Gelabert International,8.97333333,-79.55555556
AAD,Ad-Dabbah Airport,18.05,30.93361111
AUI,Aua Island Airport,-1.46222222,143.0644444
ABA,Abakan Airport,53.74,91.38527778
BAT,Chafei Amsei,-20.58444444,-48.59416667
BDN,Badanah,30.9875,41.00416667
BVU,Beluga Airport,61.17305556,-151.0455556
KMC,McCord Seaplane Base,57.13333333,-153.2
LAC,City,-6.73722222,146.995
MRQ,Marinduque Airport,13.36083333,121.8255556
NEU,Nellie Juan Airport,60.55,-148.1666667
BCD,Bacolod Airport,10.77666667,123.0191667
SDG,Sanandaj Airport,35.24444444,47.00861111
SWI,Swindon Airport,51.49111111,-1.74861111
TIC,Tinak Airport,7.13333333,171.9166667
TOD,Pulau Tioman Airport,2.81805556,104.16
CPO,Desierto de Atacama,-27.26111111,-70.77916667
VZL,Peter Pan Seafoods,58.73333333,-156.95
KHN,Nanchang Xiangtang,28.42166667,115.9233333
BGN,Bagabag Airport,16.62111111,121.2502778
CKO,Cornelio Procopio Airport,-23.1525,-50.60277778
IBR,Hyakuri,36.18138889,140.4144444
SAW,K. I. Sawyer AFB,46.35361111,-87.39527778
MNI,W. H. Bramble,16.76111111,-62.15833333
LUM,Mangshi,24.40111111,98.53166667
TX8,Slaton Municipal,33.48527778,-101.6616667
NAV,Nevsehir Airport,38.63333333,34.71666667
MS2,Picayune Municipal,30.4875,-89.65111111
HAK,Haikou Dayingshan,19.98333333,110.0333333
HGH,Jianqiao,30.33361111,120.0002778
TGZ,Angel Albino Corzo,16.56194444,-93.02611111
MDL,Mandalay International,21.70111111,95.9775
UOS,Franklin County,35.20527778,-85.89805556
IT1,Amendola Airport,41.53944444,15.71388889
ATH,Hellinikon,37.89583333,23.72888889
GUF,Jack Edwards,30.28972222,-87.67166667
AL4,South Alabama Regional at Bill Benton Field,31.30833333,-86.39222222
MI4,Frankfort Dow Memorial Field,44.62527778,-86.20083333
NY4,Potsdam Municipal Damon Field,44.67666667,-74.94833333
ADT,Ada Municipal,34.80416667,-96.67111111
WNC,Naukati Bay Seaplane Base,55.84972222,-133.2277778
L41,Marble Canyon Airport,36.81083333,-111.6444444
6B0,Middlebury State,43.98555556,-73.09555556
DZN,Zhezkazgan Airport,47.70916667,67.73833333
U36,Aberdeen Municipal,42.92111111,-112.8808333
KDE,Koroba Airport,-5.69527778,142.7444444
IGS,Ingolstadt Manching,48.71555556,11.53361111
LEN,Leon Airport,42.59138889,-5.65222222
LOM,Loeriesfontein Airport,-30.9,19.41666667
MAQ,Mae Sot Airport,16.69972222,98.545
OSL,Oslo Metropolitan Area,60.04888889,10.85194444
LIA,Lima Airport,40.7625,-84.17916667
UUD,Mukhino,51.80777778,107.4383333
AUS,Robert Mueller Municipal,30.29805556,-97.70138889
CT1,Robertson Field,41.68944444,-72.86472222
NY5,Sky Acres,41.7075,-73.73805556
CSL,Cabo San Lucas International,22.94833333,-109.9383333
PL1,Swidwin Airport,53.79055556,15.82638889
ID1,Driggs-Reed Memorial,43.74277778,-111.0966667
MRO,Masterton Airport,-40.97472222,175.6347222
ISU,Sulaymaniyah International,35.56083333,45.31472222
FSS,RAF Kinloss,57.64944444,-3.56055556
PGR,Kirk Field,36.06388889,-90.50916667
DCN,Curtin,-17.58138889,123.8283333
AZ4,Sheepy Hollow Ranch,33.7875,-113.6425
RU3,Engels AFB,51.47972222,46.21333333
SD2,Gregory Municipal Flynn Field,43.22166667,-99.40333333
VGC,Hamilton Municipal,42.84333333,-75.56111111
AL5,Demopolis Regional,32.46388889,-87.95416667
DWC,Dubai Al Maktoum International,24.89666667,55.16111111
XCM,Chatham-Kent,42.30611111,-82.08166667
EPA,El Palomar Airport,-34.61,-58.6125
S24,Sandusky County Regional,41.29583333,-83.03722222
BAZ,Barcelos Airport,-0.98111111,-62.91833333
AF2,Bastion Airfield,31.85027778,64.22361111
MWX,Muan International,34.99138889,126.3827778
MD1,Freeway,38.94138889,-76.7725
NVI,Navoi Airport,40.11722222,65.17111111
AU1,Scherger,-12.62388889,142.0872222
VVC,Vanguardia,4.16888889,-73.61305556
CGQ,Longjia,43.99638889,125.6852778
MS3,Philadelphia Municipal,32.79916667,-89.12611111
MN4,Wadena Municipal,46.45,-95.21083333
OH8,Bluffton Airport,40.88555556,-83.86861111
SKT,Sialkot International,32.53611111,74.36416667
AA7,Independence Creek Airport,65.67361111,-162.4641667
BEC,Beech Factory,37.69388889,-97.215
GA4,Jackson County,34.17611111,-83.56166667
DUR,King Shaka International,-29.61166667,31.11944444
HYD,Rajiv Gandhi International,17.23,78.43277778
QRO,Queretaro Intercontinental,20.6175,-100.1855556
YLS,Lebel-sur-Quevillon Airport,49.03027778,-77.01722222
MA2,Turners Falls,42.59166667,-72.52305556
DQA,Saertu,46.75083333,125.1386111
BYN,Bayankhongor Airport,46.1625,100.7047222
BYF,Albert Bray,49.97027778,2.6925
HMA,Khanty-Mansiysk Airport,61.02861111,69.08611111
JWN,Zanjan Airport,36.77361111,48.35944444
MPI,Mamitupo Airport,9.18527778,-77.98416667
YZX,Greenwood Airport,44.98444444,-64.91694444
MA3,Taunton Municipal King Field,41.87444444,-71.01638889
SMQ,H.Asan,-2.49916667,112.975
AK1,Kelly Creek Airstrip,65.77277778,-165.8902778
AK2,Bear Fish Camp Airport,60.71027778,-151.7211111
PNN,Princeton Municipal,45.20055556,-67.56444444
QTB,Tubarao Airport,-28.47777778,-48.99083333
LYG,Lianyungang Baitabu,34.57194444,118.8736111
SA1,Thablotin Airport,19.83111111,54.02222222
CT2,Simsbury Airport,41.93277778,-72.77694444
WV2,Logan County,37.85555556,-81.91583333
AL6,H. L. Sonny Callahan,30.46055556,-87.87694444
NY7,Skaneateles Aero Drome,42.91388889,-76.44083333
NY6,Fulton County,42.99805556,-74.32944444
MN5,Red Wing Regional,44.58944444,-92.485
MPE,Griswold,41.27111111,-72.54972222
NC6,Henderson Oxford,36.36111111,-78.52972222
ME2,Islesboro Airport,44.3025,-68.91055556
PA3,Cherry Ridge,41.51555556,-75.25166667
AK3,Gold King Creek,64.19805556,-147.9286111
YOA,Ekati Airport,64.69888889,-110.6147222
CJJ,Cheongju International,36.71638889,127.4991667
AK4,Squaw Lake Airport,67.58055556,-148.1647222
TN9,Gatlinburg-Pigeon Forge,35.85777778,-83.52861111
NC7,Michael J. Smith Field,34.73388889,-76.66027778
IN3,Indianapolis Metro,39.93527778,-86.045
NY8,Mattituck Airport,40.98694444,-72.51916667
NT2,Colomac Airport,64.385,-115.1247222
TBG,Tabubil Airport,-5.28,141.2272222
WA9,Anderson Field,48.105,-119.7205556
RU4,Ostafyevo,55.5075,37.50416667
CA6,Chemehuevi Valley Airport,34.52888889,-114.4319444
YCE,James T. Field Memorial,43.28583333,-81.50638889
PA4,Carlisle Airport,40.18777778,-77.17416667
DE2,Summit,39.52111111,-75.72361111
BPI,Miley Memorial Field,42.58222222,-110.1088889
LNV,Kunaye,-3.04388889,152.6291667
YPD,Parry Sound Area Municipal,45.2575,-79.82972222
PGC,Grant County,38.995,-79.14583333
PA5,Brandywine,39.99,-75.58194444
MA4,Marshfield Municipal George Harlow Field,42.0975,-70.67305556
MVC,Monroe County,31.45805556,-87.35111111
VA5,Hanover County Municipal,37.70888889,-77.43666667
VII,Vinh,18.7375,105.6708333
PPQ,Paraparaumu Airport,-40.90527778,174.9880556
AZI,Al Bateen Executive,24.42833333,54.45805556
OH9,Medina Municipal,41.13138889,-81.765
JBQ,Dr. Joaquin Balaguer International,18.57222222,-69.98555556
FL6,Airglades,26.73527778,-81.05111111
TMU,Tambor Airport,9.73972222,-85.01611111
TOI,Troy Municipal Airport at N Kenneth Campbell,31.86,-86.01388889
LA1,Natchitoches Regional,31.73583333,-93.09916667
CTZ,Clinton Sampson County,34.975,-78.36555556
IN4,Eagle Creek Airpark,39.83083333,-86.29444444
ME3,Belfast Municipal,44.40944444,-69.01194444
OBE,Okeechobee County,27.26666667,-80.85027778
RBW,Lowcountry Regional,32.92111111,-80.64055556
MA5,Northampton Airport,42.32805556,-72.61111111
NIS,Simberi,-2.6625,151.9983333
YBQ,Telegraph Harbour Airport,48.98333333,-123.65
ON1,Collingwood Airport,44.44944444,-80.15916667
IA4,Pella Regional Health Center Heliport,41.40111111,-92.94583333
NH1,Hampton Airfield,42.9625,-70.82861111
TX9,Winters Municipal,31.94722222,-99.98583333
BW1,Thebephatshwa,-24.22111111,25.34722222
FMM,Memmingen Airport,47.98888889,10.23944444
NC8,Burlington Alamance Regional,36.04972222,-79.47305556
ME4,Oxford County Regional,44.1575,-70.48138889
KVD,Ganja Airport,40.73888889,46.32
JWY,Mid Way Regional,32.45833333,-96.9125
FCN,Nordholz Airport,53.7675,8.65861111
AF3,Dwyer Airport,31.09194444,64.06694444
LA2,Hammond Northshore Regional,30.52166667,-90.41833333
AF4,Shindand Airport,33.39222222,62.26111111
OR4,Bend Municipal,44.09444444,-121.2002778
AZ5,Springerville Municipal,34.12944444,-109.3108333
IN5,Hindon Airport,28.70777778,77.35888889
OEO,L O Simenstad Municipal,45.30944444,-92.69
RMF,Marsa Alam International,25.55722222,34.58361111
CO5,Puerto Bolivar,12.22166667,-71.98416667
NV2,Jean Airport,35.76833333,-115.3297222
7AK,Akun Airport,54.14472222,-165.6041667
NJ4,Ocean City Municipal,39.26333333,-74.6075
NY9,Hornell Municipal,42.38222222,-77.68222222
YWS,Green Lake,51.42944444,-121.2097222
1NY,Penn Yan Airport,42.63694444,-77.05277778
NV3,Searchlight Airport,35.44444444,-114.9094444
BBW,Broken Bow Municipal Kieth Glaze Field,41.43638889,-99.64222222
BGH,Abbaye,16.63333333,-14.2
SLM,Matacan,40.96666667,-5.65
ZKP,Kasompe,-12.57277778,27.89388889
SC4,Berkeley County,33.18555556,-80.03611111
NJF,Al Najaf Airport,31.98972222,44.40444444
HTY,Hatay Airport,36.36222222,36.2875
AK5,Qugruc Airport,70.37027778,-150.4211111
AK6,Gold King 2 Airport,64.07138889,-148
GA5,Thomson McDuffie County,33.52972222,-82.51694444
SC5,Summerville Airport,33.06333333,-80.27944444
AK7,Hunter Creek,65.47722222,-150.0508333
NJ5,Sussex Airport,41.20027778,-74.62305556
KOM,Komo Old,-6.06805556,142.8597222
NB1,St Stephen Airport,45.2075,-67.25055556
VT1,Deerfield Valley Regional,42.92722222,-72.86555556
MN6,Hallock Municipal,48.75277778,-96.94305556
MBE,Monbetsu Airport,44.30388889,143.4041667
HSG,Saga Airport,33.14972222,130.3022222
AE1,Liwa Airbase,23.65138889,53.82333333
HFE,Xinqiao,31.98833333,116.9763889
CT3,Windham,41.74416667,-72.18027778
KEJ,Kemerovo Airport,55.27,86.1075
KRW,Turkmenbashi Airport,40.065,53.00555556
SIR,Sion Airport,46.21972222,7.32666667
CA7,Tracy Municipal,37.68888889,-121.4416667
YBW,Bedwell Harbour Water Aerodrome,48.74722222,-123.2297222
BC2,Farewell Harbour,50.60833333,-126.8444444
BC3,Bliss Landing Water Aerodrome,50.03333333,-124.8222222
BC4,Cordero Lodge Airport,50.44666667,-125.4527778
DHB,Deer Harbor Marina,48.62083333,-123.0030556
BC5,Dent Island Lodge,50.41111111,-125.1833333
BC6,Egmont Water Aerodrome,49.75277778,-123.9302778
YMF,Galiano Island Water Aerodrome,48.89194444,-123.3916667
BC8,Pacific Outback Resort,50.58416667,-126.7516667
YMU,Mansons Landing Water Aerodrome,50.06944444,-124.9833333
BC9,Mink Island Water Aerodrome,50.11666667,-124.75
CN2,Mimmo Bay Water Aerodrome,50.93888889,-126.6833333
YPT,Pender Harbour Water Aerodrome,49.62277778,-124.0252778
CN4,Princess Louisa Marina Provincial Park,50.20333333,-123.7711111
YQJ,April Point Resort,50.06527778,-125.2275
YR1,Refuge Cove Water Aerodrome,50.12416667,-124.8397222
CN5,Rendezvous Islands Water Aerodrome,50.28611111,-125.0583333
CN6,Shawl Bay Water Aerodrome,50.84833333,-126.5658333
CN7,Shoal Bay Water Aerodrome,50.45861111,-127.8561111
